timestamp,fairBasis
2020-12-20 20:06:00.343882498+00:00,6.46
2020-12-20 20:06:05.769740929+00:00,6.47
2020-12-20 20:06:45.349467668+00:00,6.46
2020-12-20 20:07:00.344486459+00:00,6.45
2020-12-20 20:07:25.344358453+00:00,6.46
2020-12-20 20:08:00.343717716+00:00,6.44
2020-12-20 20:08:30.344358721+00:00,6.45
2020-12-20 20:08:40.344095426+00:00,6.44
2020-12-20 20:09:00.343454131+00:00,6.43
2020-12-20 20:09:40.343358811+00:00,6.44
2020-12-20 20:09:45.343214190+00:00,6.43
2020-12-20 20:10:00.343545143+00:00,6.42
2020-12-20 20:10:25.343002563+00:00,6.43
2020-12-20 20:11:00.343839319+00:00,6.42
2020-12-20 20:11:45.343438877+00:00,6.43
2020-12-20 20:12:00.346639054+00:00,6.41
2020-12-20 20:12:05.346391090+00:00,6.42
2020-12-20 20:13:00.356387224+00:00,6.41
2020-12-20 20:13:45.321004642+00:00,6.42
2020-12-20 20:14:00.344044349+00:00,6.4
2020-12-20 20:14:45.355102406+00:00,6.39
2020-12-20 20:14:50.344470040+00:00,6.4
2020-12-20 20:15:00.343735968+00:00,6.39
2020-12-20 20:16:00.346964835+00:00,6.38
2020-12-20 20:16:25.343532005+00:00,6.37
2020-12-20 20:16:30.343524154+00:00,6.38
2020-12-20 20:16:35.344045134+00:00,6.37
2020-12-20 20:17:00.343720837+00:00,6.36
2020-12-20 20:17:55.343661137+00:00,6.37
2020-12-20 20:18:00.344271692+00:00,6.35
2020-12-20 20:19:00.345016609+00:00,6.34
2020-12-20 20:20:00.343739520+00:00,6.33
2020-12-20 20:20:35.343479880+00:00,6.32
2020-12-20 20:20:50.343765555+00:00,6.33
2020-12-20 20:20:55.349441808+00:00,6.32
2020-12-20 20:21:00.343912936+00:00,6.31
2020-12-20 20:21:30.352208162+00:00,6.32
2020-12-20 20:22:00.343773695+00:00,6.3
2020-12-20 20:22:05.351388829+00:00,6.31
2020-12-20 20:23:00.343977854+00:00,6.29
2020-12-20 20:23:25.343745509+00:00,6.28
2020-12-20 20:23:30.344150140+00:00,6.29
2020-12-20 20:23:35.343765342+00:00,6.28
2020-12-20 20:23:55.343880846+00:00,6.29
2020-12-20 20:24:00.343440328+00:00,6.28
2020-12-20 20:24:05.344134970+00:00,6.27
2020-12-20 20:24:35.343249126+00:00,6.28
2020-12-20 20:25:00.344062940+00:00,6.27
2020-12-20 20:25:50.343807096+00:00,6.26
2020-12-20 20:26:00.344255212+00:00,6.25
2020-12-20 20:26:35.398788052+00:00,6.26
2020-12-20 20:26:45.345958563+00:00,6.25
2020-12-20 20:26:50.343738558+00:00,6.26
2020-12-20 20:26:55.343619128+00:00,6.25
2020-12-20 20:27:00.343578908+00:00,6.24
2020-12-20 20:28:00.343759123+00:00,6.23
2020-12-20 20:28:50.345046202+00:00,6.22
2020-12-20 20:29:00.344540505+00:00,6.21
2020-12-20 20:30:00.343827657+00:00,6.2
2020-12-20 20:30:50.344004821+00:00,6.19
2020-12-20 20:30:55.346552270+00:00,6.2
2020-12-20 20:31:00.344708024+00:00,6.18
2020-12-20 20:32:00.343549392+00:00,6.17
2020-12-20 20:33:00.344831173+00:00,6.15
2020-12-20 20:33:35.345453049+00:00,6.14
2020-12-20 20:34:00.343892767+00:00,6.13
2020-12-20 20:34:40.353469038+00:00,6.14
2020-12-20 20:35:00.343991193+00:00,6.12
2020-12-20 20:35:20.343877063+00:00,6.13
2020-12-20 20:35:25.343030899+00:00,6.12
2020-12-20 20:35:40.343056912+00:00,6.13
2020-12-20 20:36:00.343655976+00:00,6.11
2020-12-20 20:37:00.353636923+00:00,6.1
2020-12-20 20:37:20.344181527+00:00,6.11
2020-12-20 20:38:00.343951966+00:00,6.09
2020-12-20 20:38:05.343895247+00:00,6.1
2020-12-20 20:38:45.351412242+00:00,6.11
2020-12-20 20:38:55.344062451+00:00,6.12
2020-12-20 20:39:00.343861241+00:00,6.1
2020-12-20 20:39:25.343048029+00:00,6.11
2020-12-20 20:40:00.344661702+00:00,6.09
2020-12-20 20:40:05.369227069+00:00,6.1
2020-12-20 20:40:15.345257227+00:00,6.09
2020-12-20 20:40:30.354501792+00:00,6.1
2020-12-20 20:40:35.344261011+00:00,6.09
2020-12-20 20:40:50.343922924+00:00,6.08
2020-12-20 20:41:00.372369657+00:00,6.06
2020-12-20 20:41:15.346836118+00:00,6.04
2020-12-20 20:41:25.344090738+00:00,6.05
2020-12-20 20:41:55.343723821+00:00,6.06
2020-12-20 20:42:00.344047377+00:00,6.04
2020-12-20 20:42:05.354829927+00:00,6.05
2020-12-20 20:43:00.343577474+00:00,6.04
2020-12-20 20:43:45.343271509+00:00,6.05
2020-12-20 20:44:00.343370360+00:00,6.03
2020-12-20 20:45:00.355617649+00:00,6.02
2020-12-20 20:46:00.344601310+00:00,6.01
2020-12-20 20:46:05.347865657+00:00,6.0
2020-12-20 20:46:15.345168902+00:00,6.01
2020-12-20 20:46:30.343717692+00:00,6.0
2020-12-20 20:47:00.344817911+00:00,5.98
2020-12-20 20:47:35.343892503+00:00,5.99
2020-12-20 20:47:40.343848673+00:00,5.98
2020-12-20 20:48:00.343793727+00:00,5.96
2020-12-20 20:48:05.343960485+00:00,5.97
2020-12-20 20:48:40.343720821+00:00,5.96
2020-12-20 20:48:45.343167704+00:00,5.97
2020-12-20 20:49:00.343525479+00:00,5.95
2020-12-20 20:50:00.343634095+00:00,5.93
2020-12-20 20:50:05.347179199+00:00,5.94
2020-12-20 20:50:25.343425151+00:00,5.93
2020-12-20 20:50:30.344149661+00:00,5.94
2020-12-20 20:50:50.351092139+00:00,5.93
2020-12-20 20:51:00.344186159+00:00,5.92
2020-12-20 20:52:00.343980943+00:00,5.91
2020-12-20 20:52:50.343612968+00:00,5.9
2020-12-20 20:52:55.343191056+00:00,5.91
2020-12-20 20:53:00.343769526+00:00,5.89
2020-12-20 20:53:35.353723124+00:00,5.88
2020-12-20 20:54:00.344002374+00:00,5.87
2020-12-20 20:54:20.345118261+00:00,5.88
2020-12-20 20:54:50.344169290+00:00,5.87
2020-12-20 20:54:55.344098669+00:00,5.88
2020-12-20 20:55:00.344563343+00:00,5.86
2020-12-20 20:55:40.344040554+00:00,5.87
2020-12-20 20:55:50.350670228+00:00,5.86
2020-12-20 20:56:00.344326667+00:00,5.85
2020-12-20 20:56:20.344430865+00:00,5.84
2020-12-20 20:56:35.343525176+00:00,5.85
2020-12-20 20:56:40.344065530+00:00,5.84
2020-12-20 20:57:00.350897979+00:00,5.83
2020-12-20 20:58:00.343610180+00:00,5.82
2020-12-20 20:59:00.344221504+00:00,5.8
2020-12-20 20:59:10.344598363+00:00,5.81
2020-12-20 21:00:00.632502790+00:00,5.8
2020-12-20 21:01:00.344255560+00:00,5.78
2020-12-20 21:02:00.343409982+00:00,5.76
2020-12-20 21:03:00.343551375+00:00,5.75
2020-12-20 21:03:05.343262096+00:00,5.74
2020-12-20 21:04:00.352505061+00:00,5.73
2020-12-20 21:05:00.344334323+00:00,5.71
2020-12-20 21:05:15.344447112+00:00,5.72
2020-12-20 21:05:30.345390097+00:00,5.71
2020-12-20 21:06:00.343717393+00:00,5.7
2020-12-20 21:06:15.344131560+00:00,5.71
2020-12-20 21:06:35.343236711+00:00,5.7
2020-12-20 21:07:00.343750993+00:00,5.69
2020-12-20 21:08:00.343777266+00:00,5.67
2020-12-20 21:08:05.353381372+00:00,5.68
2020-12-20 21:08:10.346650602+00:00,5.67
2020-12-20 21:08:55.345782224+00:00,5.66
2020-12-20 21:09:00.345947062+00:00,5.63
2020-12-20 21:09:10.355803941+00:00,5.62
2020-12-20 21:09:15.346678177+00:00,5.61
2020-12-20 21:09:20.344852790+00:00,5.62
2020-12-20 21:09:55.343600841+00:00,5.63
2020-12-20 21:10:00.361482336+00:00,5.61
2020-12-20 21:10:30.344195491+00:00,5.6
2020-12-20 21:10:45.343460396+00:00,5.59
2020-12-20 21:11:00.343664908+00:00,5.58
2020-12-20 21:11:15.355207599+00:00,5.57
2020-12-20 21:11:25.343865695+00:00,5.58
2020-12-20 21:11:55.344708483+00:00,5.59
2020-12-20 21:12:00.347217085+00:00,5.57
2020-12-20 21:12:05.362201616+00:00,5.56
2020-12-20 21:12:30.343717140+00:00,5.55
2020-12-20 21:12:40.370228336+00:00,5.54
2020-12-20 21:13:00.344438452+00:00,5.53
2020-12-20 21:13:05.371845703+00:00,5.54
2020-12-20 21:13:10.343742441+00:00,5.53
2020-12-20 21:13:45.343621430+00:00,5.54
2020-12-20 21:14:00.343830561+00:00,5.53
2020-12-20 21:14:10.344411086+00:00,5.52
2020-12-20 21:14:45.344424045+00:00,5.51
2020-12-20 21:15:00.344394795+00:00,5.49
2020-12-20 21:15:10.347118215+00:00,5.5
2020-12-20 21:15:15.345217630+00:00,5.49
2020-12-20 21:15:35.344865784+00:00,5.48
2020-12-20 21:16:00.389955184+00:00,5.47
2020-12-20 21:16:05.436404362+00:00,5.48
2020-12-20 21:16:10.344896490+00:00,5.47
2020-12-20 21:16:20.343538822+00:00,5.48
2020-12-20 21:16:45.343180641+00:00,5.49
2020-12-20 21:16:50.343862488+00:00,5.48
2020-12-20 21:17:00.343990008+00:00,5.47
2020-12-20 21:17:25.343221958+00:00,5.48
2020-12-20 21:18:00.343637467+00:00,5.46
2020-12-20 21:18:15.343428969+00:00,5.47
2020-12-20 21:18:25.343497395+00:00,5.46
2020-12-20 21:19:00.343996187+00:00,5.44
2020-12-20 21:19:05.367999101+00:00,5.45
2020-12-20 21:19:35.345015520+00:00,5.44
2020-12-20 21:20:00.344616767+00:00,5.42
2020-12-20 21:20:35.344322017+00:00,5.41
2020-12-20 21:20:40.344187090+00:00,5.42
2020-12-20 21:20:45.388961959+00:00,5.41
2020-12-20 21:21:00.345458758+00:00,5.4
2020-12-20 21:21:15.343102572+00:00,5.41
2020-12-20 21:22:00.343570040+00:00,5.4
2020-12-20 21:22:50.344724681+00:00,5.39
2020-12-20 21:23:00.343715001+00:00,5.38
2020-12-20 21:23:25.343470215+00:00,5.39
2020-12-20 21:24:00.343890567+00:00,5.38
2020-12-20 21:25:00.343962469+00:00,5.37
2020-12-20 21:26:00.343645645+00:00,5.36
2020-12-20 21:26:40.343683761+00:00,5.35
2020-12-20 21:26:50.352882714+00:00,5.36
2020-12-20 21:26:55.343326370+00:00,5.35
2020-12-20 21:27:00.344446652+00:00,5.34
2020-12-20 21:28:00.362696054+00:00,5.33
2020-12-20 21:29:00.343696806+00:00,5.32
2020-12-20 21:29:55.343503586+00:00,5.31
2020-12-20 21:30:00.343813694+00:00,5.3
2020-12-20 21:30:45.343602378+00:00,5.31
2020-12-20 21:30:55.355895655+00:00,5.3
2020-12-20 21:31:00.345921184+00:00,5.29
2020-12-20 21:32:00.343760394+00:00,5.28
2020-12-20 21:33:00.343962888+00:00,5.27
2020-12-20 21:33:20.344177059+00:00,5.26
2020-12-20 21:34:00.343919288+00:00,5.24
2020-12-20 21:35:00.344521708+00:00,5.22
2020-12-20 21:35:30.351668289+00:00,5.21
2020-12-20 21:35:45.345732848+00:00,5.2
2020-12-20 21:35:55.345475526+00:00,5.21
2020-12-20 21:36:00.344028280+00:00,5.2
2020-12-20 21:36:05.464055879+00:00,5.19
2020-12-20 21:36:35.345003328+00:00,5.18
2020-12-20 21:36:40.361920199+00:00,5.17
2020-12-20 21:36:45.343820865+00:00,5.18
2020-12-20 21:37:00.344190677+00:00,5.16
2020-12-20 21:37:05.401835535+00:00,5.17
2020-12-20 21:37:20.344088064+00:00,5.16
2020-12-20 21:37:25.352658231+00:00,5.15
2020-12-20 21:37:30.346144398+00:00,5.14
2020-12-20 21:37:35.345701973+00:00,5.13
2020-12-20 21:37:40.347146259+00:00,5.14
2020-12-20 21:37:45.345437838+00:00,5.15
2020-12-20 21:38:00.344186885+00:00,5.13
2020-12-20 21:38:10.344921114+00:00,5.14
2020-12-20 21:38:40.346811315+00:00,5.13
2020-12-20 21:38:50.343933972+00:00,5.14
2020-12-20 21:39:00.358688184+00:00,5.13
2020-12-20 21:39:50.345900500+00:00,5.12
2020-12-20 21:40:00.343823625+00:00,5.11
2020-12-20 21:40:40.343806828+00:00,5.12
2020-12-20 21:40:45.357277865+00:00,5.11
2020-12-20 21:41:00.347087952+00:00,5.1
2020-12-20 21:41:45.343765822+00:00,5.11
2020-12-20 21:41:50.344449210+00:00,5.1
2020-12-20 21:41:55.353804319+00:00,5.11
2020-12-20 21:42:00.344205676+00:00,5.09
2020-12-20 21:42:30.353410140+00:00,5.1
2020-12-20 21:42:35.343875594+00:00,5.09
2020-12-20 21:42:45.343810616+00:00,5.1
2020-12-20 21:43:00.345793545+00:00,5.09
2020-12-20 21:43:05.549594796+00:00,5.08
2020-12-20 21:43:10.344204591+00:00,5.09
2020-12-20 21:43:35.343817453+00:00,5.08
2020-12-20 21:43:55.343465946+00:00,5.09
2020-12-20 21:44:00.344015153+00:00,5.07
2020-12-20 21:44:40.352070224+00:00,5.06
2020-12-20 21:45:00.344513130+00:00,5.05
2020-12-20 21:45:30.343705313+00:00,5.06
2020-12-20 21:46:00.359760629+00:00,5.05
2020-12-20 21:46:40.344027258+00:00,5.04
2020-12-20 21:46:45.345975073+00:00,5.05
2020-12-20 21:47:00.344181025+00:00,5.03
2020-12-20 21:47:30.347025082+00:00,5.04
2020-12-20 21:48:00.345260202+00:00,5.03
2020-12-20 21:48:10.345325105+00:00,5.02
2020-12-20 21:49:00.346088307+00:00,5.01
2020-12-20 21:49:30.366734302+00:00,5.0
2020-12-20 21:50:00.345133842+00:00,4.99
2020-12-20 21:50:10.343774461+00:00,4.98
2020-12-20 21:50:15.343550884+00:00,4.99
2020-12-20 21:50:25.346824302+00:00,4.98
2020-12-20 21:50:55.353493044+00:00,4.97
2020-12-20 21:51:00.345008689+00:00,4.96
2020-12-20 21:51:15.344359724+00:00,4.97
2020-12-20 21:52:00.344366892+00:00,4.96
2020-12-20 21:53:00.343706287+00:00,4.95
2020-12-20 21:54:00.344858765+00:00,4.94
2020-12-20 21:54:05.507419498+00:00,4.93
2020-12-20 21:54:20.345066786+00:00,4.92
2020-12-20 21:54:35.344255019+00:00,4.91
2020-12-20 21:54:50.344592029+00:00,4.92
2020-12-20 21:55:00.344032232+00:00,4.9
2020-12-20 21:55:05.439103475+00:00,4.91
2020-12-20 21:55:20.344238501+00:00,4.9
2020-12-20 21:56:00.409291980+00:00,4.89
2020-12-20 21:57:00.351194428+00:00,4.88
2020-12-20 21:57:25.344400034+00:00,4.89
2020-12-20 21:57:45.344255355+00:00,4.88
2020-12-20 21:58:00.774831970+00:00,4.86
2020-12-20 21:58:05.420333224+00:00,4.87
2020-12-20 21:58:30.343425283+00:00,4.86
2020-12-20 21:58:55.343349073+00:00,4.85
2020-12-20 21:59:00.344139815+00:00,4.84
2020-12-20 21:59:50.344013532+00:00,4.83
2020-12-20 21:59:55.355547873+00:00,4.82
2020-12-20 22:00:00.617322731+00:00,4.81
2020-12-20 22:00:15.344176116+00:00,4.82
2020-12-20 22:00:30.356621129+00:00,4.81
2020-12-20 22:00:35.344492389+00:00,4.8
2020-12-20 22:01:00.346864429+00:00,4.78
2020-12-20 22:01:15.345462221+00:00,4.77
2020-12-20 22:01:20.347149567+00:00,4.76
2020-12-20 22:01:40.358448170+00:00,4.77
2020-12-20 22:02:00.344036351+00:00,4.76
2020-12-20 22:02:20.344334314+00:00,4.75
2020-12-20 22:02:35.347210297+00:00,4.74
2020-12-20 22:03:00.344238459+00:00,4.73
2020-12-20 22:03:15.343647702+00:00,4.72
2020-12-20 22:03:25.358253885+00:00,4.71
2020-12-20 22:03:35.345045379+00:00,4.72
2020-12-20 22:03:45.343445847+00:00,4.73
2020-12-20 22:04:00.383375866+00:00,4.72
2020-12-20 22:04:25.344032958+00:00,4.73
2020-12-20 22:05:00.343961787+00:00,4.72
2020-12-20 22:06:00.344578072+00:00,4.71
2020-12-20 22:07:00.344841633+00:00,4.7
2020-12-20 22:08:00.343784765+00:00,4.68
2020-12-20 22:09:00.344587009+00:00,4.67
2020-12-20 22:10:00.345248624+00:00,4.66
2020-12-20 22:11:00.350464136+00:00,4.65
2020-12-20 22:12:00.343755131+00:00,4.64
2020-12-20 22:12:35.343537656+00:00,4.65
2020-12-20 22:12:40.344134471+00:00,4.64
2020-12-20 22:12:45.351327570+00:00,4.65
2020-12-20 22:13:00.343748087+00:00,4.63
2020-12-20 22:13:05.521262060+00:00,4.64
2020-12-20 22:13:15.346746293+00:00,4.65
2020-12-20 22:13:40.343988656+00:00,4.66
2020-12-20 22:14:00.343869889+00:00,4.64
2020-12-20 22:15:00.343859912+00:00,4.62
2020-12-20 22:15:06.065614888+00:00,4.63
2020-12-20 22:15:45.345352979+00:00,4.64
2020-12-20 22:16:00.343851501+00:00,4.63
2020-12-20 22:16:30.344011491+00:00,4.62
2020-12-20 22:16:45.343569931+00:00,4.63
2020-12-20 22:17:00.343558513+00:00,4.61
2020-12-20 22:17:30.345585914+00:00,4.6
2020-12-20 22:18:00.353713207+00:00,4.59
2020-12-20 22:18:15.343471062+00:00,4.58
2020-12-20 22:18:30.344931417+00:00,4.57
2020-12-20 22:19:00.343897287+00:00,4.56
2020-12-20 22:19:25.344260338+00:00,4.57
2020-12-20 22:19:40.344081029+00:00,4.56
2020-12-20 22:20:00.344551785+00:00,4.55
2020-12-20 22:20:35.343499967+00:00,4.54
2020-12-20 22:21:00.344242634+00:00,4.52
2020-12-20 22:21:05.636046700+00:00,4.53
2020-12-20 22:21:35.343432322+00:00,4.54
2020-12-20 22:22:00.343513448+00:00,4.53
2020-12-20 22:22:10.343425244+00:00,4.52
2020-12-20 22:22:15.343758406+00:00,4.53
2020-12-20 22:22:40.360264643+00:00,4.52
2020-12-20 22:22:50.343893308+00:00,4.53
2020-12-20 22:23:00.343527799+00:00,4.51
2020-12-20 22:23:35.343686714+00:00,4.52
2020-12-20 22:23:40.343888635+00:00,4.51
2020-12-20 22:23:45.344730073+00:00,4.52
2020-12-20 22:24:00.343933284+00:00,4.51
2020-12-20 22:24:25.352175536+00:00,4.52
2020-12-20 22:24:55.344141599+00:00,4.51
2020-12-20 22:25:00.351738354+00:00,4.5
2020-12-20 22:26:00.343962718+00:00,4.49
2020-12-20 22:26:15.344133168+00:00,4.48
2020-12-20 22:27:00.344138058+00:00,4.46
2020-12-20 22:28:00.343689166+00:00,4.45
2020-12-20 22:28:35.343196067+00:00,4.46
2020-12-20 22:28:40.343530016+00:00,4.45
2020-12-20 22:29:00.344406499+00:00,4.44
2020-12-20 22:30:00.343613294+00:00,4.43
2020-12-20 22:30:05.524540211+00:00,4.42
2020-12-20 22:30:10.343996530+00:00,4.43
2020-12-20 22:30:35.343209117+00:00,4.42
2020-12-20 22:31:00.345436837+00:00,4.41
2020-12-20 22:32:00.351579335+00:00,4.4
2020-12-20 22:32:20.343744600+00:00,4.41
2020-12-20 22:33:00.344218583+00:00,4.4
2020-12-20 22:33:25.343793548+00:00,4.39
2020-12-20 22:34:00.344009912+00:00,4.37
2020-12-20 22:35:00.344053725+00:00,4.35
2020-12-20 22:35:40.345424600+00:00,4.36
2020-12-20 22:36:00.345609334+00:00,4.35
2020-12-20 22:37:00.343523845+00:00,4.34
2020-12-20 22:37:06.044255373+00:00,4.33
2020-12-20 22:37:10.356528396+00:00,4.34
2020-12-20 22:38:00.345026661+00:00,4.33
2020-12-20 22:39:00.343872030+00:00,4.32
2020-12-20 22:39:25.359561463+00:00,4.31
2020-12-20 22:39:35.343896446+00:00,4.32
2020-12-20 22:40:00.354483929+00:00,4.3
2020-12-20 22:40:15.344005945+00:00,4.31
2020-12-20 22:41:00.343435224+00:00,4.29
2020-12-20 22:42:00.343847452+00:00,4.28
2020-12-20 22:42:25.343578847+00:00,4.29
2020-12-20 22:42:30.343619677+00:00,4.28
2020-12-20 22:42:35.343634800+00:00,4.29
2020-12-20 22:42:45.343535897+00:00,4.28
2020-12-20 22:42:55.343454339+00:00,4.29
2020-12-20 22:43:00.345010134+00:00,4.27
2020-12-20 22:44:00.351830324+00:00,4.25
2020-12-20 22:44:15.344238333+00:00,4.26
2020-12-20 22:44:30.344113665+00:00,4.25
2020-12-20 22:44:35.351741080+00:00,4.26
2020-12-20 22:44:55.343968196+00:00,4.25
2020-12-20 22:45:00.344381381+00:00,4.24
2020-12-20 22:46:00.343499518+00:00,4.22
2020-12-20 22:46:20.351183235+00:00,4.23
2020-12-20 22:47:00.344005446+00:00,4.22
2020-12-20 22:48:00.343994272+00:00,4.21
2020-12-20 22:49:00.344197500+00:00,4.19
2020-12-20 22:49:25.344547805+00:00,4.18
2020-12-20 22:49:40.343691719+00:00,4.19
2020-12-20 22:50:00.343904638+00:00,4.17
2020-12-20 22:51:00.360901676+00:00,4.16
2020-12-20 22:51:10.344539911+00:00,4.15
2020-12-20 22:51:15.343430148+00:00,4.16
2020-12-20 22:51:20.343515349+00:00,4.15
2020-12-20 22:51:25.343656982+00:00,4.16
2020-12-20 22:51:45.343375141+00:00,4.15
2020-12-20 22:52:00.344047790+00:00,4.14
2020-12-20 22:52:35.343716293+00:00,4.13
2020-12-20 22:52:45.366692050+00:00,4.14
2020-12-20 22:53:00.344872619+00:00,4.12
2020-12-20 22:53:50.343727046+00:00,4.11
2020-12-20 22:53:55.353940757+00:00,4.12
2020-12-20 22:54:00.343633586+00:00,4.1
2020-12-20 22:54:40.346986676+00:00,4.11
2020-12-20 22:54:45.344825070+00:00,4.1
2020-12-20 22:55:00.344043996+00:00,4.09
2020-12-20 22:56:00.343913027+00:00,4.08
2020-12-20 22:56:05.678462824+00:00,4.09
2020-12-20 22:56:20.345026073+00:00,4.08
2020-12-20 22:56:25.343757973+00:00,4.09
2020-12-20 22:56:35.343464984+00:00,4.08
2020-12-20 22:57:00.344059033+00:00,4.07
2020-12-20 22:58:00.352993195+00:00,4.06
2020-12-20 22:59:00.344480335+00:00,4.04
2020-12-20 23:00:00.634744575+00:00,4.03
2020-12-20 23:01:00.343880501+00:00,4.01
2020-12-20 23:01:30.343839822+00:00,4.02
2020-12-20 23:02:00.352983532+00:00,4.0
2020-12-20 23:03:00.344571870+00:00,3.99
2020-12-20 23:04:00.343947300+00:00,3.98
2020-12-20 23:05:00.343974720+00:00,3.97
2020-12-20 23:06:00.351576998+00:00,3.96
2020-12-20 23:07:00.344790377+00:00,3.95
2020-12-20 23:07:05.562409842+00:00,3.94
2020-12-20 23:08:00.343713970+00:00,3.93
2020-12-20 23:08:15.343751430+00:00,3.92
2020-12-20 23:08:25.343879787+00:00,3.93
2020-12-20 23:08:30.344735275+00:00,3.92
2020-12-20 23:08:50.343602517+00:00,3.93
2020-12-20 23:09:00.315291812+00:00,3.91
2020-12-20 23:09:35.345859530+00:00,3.92
2020-12-20 23:09:40.343966372+00:00,3.91
2020-12-20 23:10:00.344011693+00:00,3.9
2020-12-20 23:11:00.343761892+00:00,3.89
2020-12-20 23:12:00.344037511+00:00,3.88
2020-12-20 23:13:00.343407777+00:00,3.86
2020-12-20 23:13:25.343639358+00:00,3.87
2020-12-20 23:13:45.343329733+00:00,3.86
2020-12-20 23:14:00.343987473+00:00,3.85
2020-12-20 23:15:00.344656564+00:00,3.83
2020-12-20 23:16:00.343514292+00:00,3.82
2020-12-20 23:16:40.344254149+00:00,3.81
2020-12-20 23:16:55.343400677+00:00,3.82
2020-12-20 23:17:00.356138385+00:00,3.8
2020-12-20 23:18:00.343785125+00:00,3.79
2020-12-20 23:19:00.344088246+00:00,3.78
2020-12-20 23:19:15.343241360+00:00,3.77
2020-12-20 23:19:20.347588211+00:00,3.78
2020-12-20 23:20:00.343704490+00:00,3.76
2020-12-20 23:21:00.343850484+00:00,3.75
2020-12-20 23:22:00.343738719+00:00,3.74
2020-12-20 23:22:50.351768295+00:00,3.75
2020-12-20 23:22:55.343691250+00:00,3.74
2020-12-20 23:23:00.345554641+00:00,3.73
2020-12-20 23:24:00.360316949+00:00,3.71
2020-12-20 23:25:00.344756028+00:00,3.7
2020-12-20 23:26:00.343767612+00:00,3.68
2020-12-20 23:27:00.344097441+00:00,3.67
2020-12-20 23:28:00.343559238+00:00,3.66
2020-12-20 23:28:05.598075625+00:00,3.65
2020-12-20 23:28:15.343519295+00:00,3.66
2020-12-20 23:28:45.343375572+00:00,3.65
2020-12-20 23:29:00.343286147+00:00,3.64
2020-12-20 23:30:00.344395592+00:00,3.63
2020-12-20 23:31:00.351181770+00:00,3.62
2020-12-20 23:32:00.344387531+00:00,3.61
2020-12-20 23:32:20.344037892+00:00,3.6
2020-12-20 23:33:00.343719502+00:00,3.59
2020-12-20 23:34:00.343699129+00:00,3.58
2020-12-20 23:34:35.343654516+00:00,3.57
2020-12-20 23:34:40.343409048+00:00,3.58
2020-12-20 23:35:00.352911798+00:00,3.56
2020-12-20 23:36:00.343800024+00:00,3.54
2020-12-20 23:36:35.343498682+00:00,3.55
2020-12-20 23:36:45.343396684+00:00,3.54
2020-12-20 23:37:00.343888027+00:00,3.53
2020-12-20 23:38:00.344849359+00:00,3.52
2020-12-20 23:38:40.343779762+00:00,3.51
2020-12-20 23:39:00.351662142+00:00,3.5
2020-12-20 23:40:00.343555503+00:00,3.49
2020-12-20 23:41:00.343989323+00:00,3.48
2020-12-20 23:41:25.343958965+00:00,3.47
2020-12-20 23:41:30.374767660+00:00,3.48
2020-12-20 23:41:40.343669881+00:00,3.47
2020-12-20 23:42:00.343886800+00:00,3.46
2020-12-20 23:43:00.344075261+00:00,3.45
2020-12-20 23:43:10.343731564+00:00,3.44
2020-12-20 23:43:40.351578773+00:00,3.45
2020-12-20 23:43:45.343258534+00:00,3.44
2020-12-20 23:44:00.343357772+00:00,3.43
2020-12-20 23:45:00.346925225+00:00,3.42
2020-12-20 23:46:00.355056264+00:00,3.41
2020-12-20 23:47:00.344361824+00:00,3.4
2020-12-20 23:48:00.344220575+00:00,3.39
2020-12-20 23:49:00.343903609+00:00,3.37
2020-12-20 23:50:00.343643892+00:00,3.36
2020-12-20 23:51:00.344769130+00:00,3.35
2020-12-20 23:52:00.344493268+00:00,3.34
2020-12-20 23:53:00.344062258+00:00,3.32
2020-12-20 23:54:00.343596117+00:00,3.31
2020-12-20 23:54:15.343130166+00:00,3.3
2020-12-20 23:54:25.344756363+00:00,3.31
2020-12-20 23:54:40.351771401+00:00,3.3
2020-12-20 23:55:00.344364929+00:00,3.29
2020-12-20 23:56:00.343913198+00:00,3.27
2020-12-20 23:57:00.369051460+00:00,3.26
2020-12-20 23:58:00.343551256+00:00,3.24
2020-12-20 23:58:50.343150325+00:00,3.25
2020-12-20 23:59:00.343561653+00:00,3.23
2020-12-21 00:00:00.641327133+00:00,3.22
2020-12-21 00:00:55.344427003+00:00,3.21
2020-12-21 00:01:00.344455619+00:00,3.2
2020-12-21 00:01:15.343870282+00:00,3.19
2020-12-21 00:02:00.343982275+00:00,3.18
2020-12-21 00:02:40.355628355+00:00,3.17
2020-12-21 00:03:00.343792989+00:00,3.16
2020-12-21 00:03:25.317835510+00:00,3.17
2020-12-21 00:03:30.426763847+00:00,3.16
2020-12-21 00:04:00.343481092+00:00,3.15
2020-12-21 00:04:35.343925291+00:00,3.16
2020-12-21 00:04:55.355905167+00:00,3.15
2020-12-21 00:05:00.344026608+00:00,3.14
2020-12-21 00:06:00.344348721+00:00,3.13
2020-12-21 00:07:00.343908158+00:00,3.11
2020-12-21 00:07:35.345338211+00:00,3.12
2020-12-21 00:08:00.344325988+00:00,3.11
2020-12-21 00:09:00.358245811+00:00,3.1
2020-12-21 00:10:00.343416927+00:00,3.09
2020-12-21 00:11:00.345281083+00:00,3.08
2020-12-21 00:12:00.343670642+00:00,3.06
2020-12-21 00:12:10.344335975+00:00,3.07
2020-12-21 00:12:30.352081395+00:00,3.06
